No,year,month,day,hour,local,temp,humidity,metter
1,2022,8,28,9,1,22.8,35.6,3
2,2022,8,28,9,2,22.4,35.4,3
3,2022,8,28,9,3,22.5,36.8,3
4,2022,8,28,9,4,22.2,36.9,3
5,2022,8,28,9,5,22,36.7,1
6,2022,8,28,9,6,22,35.4,1
7,2022,8,28,10,1,22,34.5,3
8,2022,8,28,10,2,23.1,38.2,2
9,2022,8,28,10,3,23.2,37.1,2
10,2022,8,28,10,4,23.1,37.5,1
11,2022,8,28,10,5,23.1,37.4,1
12,2022,8,28,10,6,23.2,38.8,0
13,2022,8,28,11,1,23.3,38.4,2
14,2022,8,28,11,2,24.4,39.6,2
15,2022,8,28,11,3,24.4,41.5,2
16,2022,8,28,11,4,24.4,42.4,1
17,2022,8,28,11,5,24.5,41.8,1
18,2022,8,28,11,6,24.5,42.4,1
19,2022,8,28,12,1,25.5,42.8,3
20,2022,8,28,12,2,25.6,41.4,2
21,2022,8,28,12,3,25.7,41.8,1
22,2022,8,28,12,4,25.8,42.5,1
23,2022,8,28,12,5,25.9,42.2,1
24,2022,8,28,12,6,26.4,42.2,2
25,2022,8,28,13,1,25.5,42.2,3
26,2022,8,28,13,2,26.6,43.4,2
27,2022,8,28,13,3,25.5,43.1,2
28,2022,8,28,13,4,25.6,43.5,1
29,2022,8,28,13,5,26.5,43.2,2
30,2022,8,28,13,6,25.6,43.1,1
31,2022,8,28,14,1,24.2,44.4,2
32,2022,8,28,14,2,24.5,44.4,2
33,2022,8,28,14,3,24.6,44.2,1
34,2022,8,28,14,4,24.5,44.3,1
35,2022,8,28,14,5,24.4,45.6,2
36,2022,8,28,14,6,24.2,44.5,2
37,2022,8,28,15,1,24.3,46.4,3
38,2022,8,28,15,2,24.1,45.8,2
39,2022,8,28,15,3,24,46.9,2
40,2022,8,28,15,4,24,45.8,2
41,2022,8,28,15,5,25.2,46.4,1
42,2022,8,28,15,6,25.3,45.5,0
43,2022,8,28,16,1,24.2,46.6,1
44,2022,8,28,16,2,24.2,46.2,2
45,2022,8,28,16,3,24.2,45.1,2
46,2022,8,28,16,4,24.2,46.2,1
47,2022,8,28,16,5,23.2,46.2,2
48,2022,8,28,16,6,23.2,46.2,1
49,2022,8,28,17,1,23.1,45,3
50,2022,8,28,17,2,23.5,45,2
51,2022,8,28,17,3,22.4,46,0
52,2022,8,28,17,4,23.8,45.1,1
53,2022,8,28,17,5,23.2,46.2,0
54,2022,8,28,17,6,22.1,45.3,1
55,2022,8,28,18,1,22.5,46.4,3
56,2022,8,28,18,2,22.4,47.5,2
57,2022,8,28,18,3,21.8,48.7,2
58,2022,8,28,18,4,21.4,48.8,1
59,2022,8,28,18,5,21.5,48.8,1
60,2022,8,28,18,6,21.2,49.8,1
61,2022,8,28,19,1,20.1,52.9,2
62,2022,8,28,19,2,20.2,53.8,2
63,2022,8,28,19,3,21.3,55.4,2
64,2022,8,28,19,4,21,55.6,2
65,2022,8,28,19,5,21,54.5,2
66,2022,8,28,19,6,20.2,54.2,1
67,2022,8,28,20,1,20.1,55.2,3
68,2022,8,28,20,2,18.2,58.1,2
69,2022,8,28,20,3,19.2,56.2,1
70,2022,8,28,20,4,18.1,55.1,1
71,2022,8,28,20,5,18.9,54.2,1
72,2022,8,28,20,6,19.2,55.3,2
73,2022,8,28,21,1,18.1,54.2,3
74,2022,8,28,21,2,17.3,54,2
75,2022,8,28,21,3,17.1,53.2,3
76,2022,8,28,21,4,17.1,54.1,0
77,2022,8,28,21,5,18.8,52.2,1
78,2022,8,28,21,6,18,54.1,0
