No,year,month,day,hour,local,temp,humidity,metter
1,2022,8,10,9,1,16.5,59.3,1
2,2022,8,10,9,2,16.6,59.3,1
3,2022,8,10,9,3,16.4,58.8,2
4,2022,8,10,9,4,16.9,56.7,1
5,2022,8,10,9,5,16.2,57.3,0
6,2022,8,10,9,6,16,59.1,1
7,2022,8,10,10,1,17.2,58.3,2
8,2022,8,10,10,2,17.3,57.2,2
9,2022,8,10,10,3,17.3,56.2,1
10,2022,8,10,10,4,17.6,55.4,1
11,2022,8,10,10,5,18.1,54.5,1
12,2022,8,10,10,6,18.3,54.7,1
13,2022,8,10,11,1,18.9,56.6,1
14,2022,8,10,11,2,18.9,57.8,1
15,2022,8,10,11,3,19.5,56.5,1
16,2022,8,10,11,4,20.2,55.2,1
17,2022,8,10,11,5,20.3,54,2
18,2022,8,10,11,6,20.1,53,2
19,2022,8,10,12,1,20,53,2
20,2022,8,10,12,2,20.1,52.2,1
21,2022,8,10,12,3,21,52.2,1
22,2022,8,10,12,4,21.5,52.5,1
23,2022,8,10,12,5,21.7,53.4,1
24,2022,8,10,12,6,21.7,54,2
25,2022,8,10,13,1,21.4,54,2
26,2022,8,10,13,2,21.2,52.6,1
27,2022,8,10,13,3,21.7,52,0
28,2022,8,10,13,4,21.2,56.5,2
29,2022,8,10,13,5,21.2,53,1
30,2022,8,10,13,6,23,54.1,2
31,2022,8,10,14,1,23.4,58.3,2
32,2022,8,10,14,2,23.4,52.3,1
33,2022,8,10,14,3,21.5,51,1
34,2022,8,10,14,4,21.5,48.8,1
35,2022,8,10,14,5,21.7,48.1,1
36,2022,8,10,14,6,21.4,48.1,0
37,2022,8,10,15,1,21.6,48.5,1
38,2022,8,10,15,2,22,48.5,1
39,2022,8,10,15,3,21,48.8,2
40,2022,8,10,15,4,19.5,47.6,1
41,2022,8,10,15,5,19.4,46.7,1
42,2022,8,10,15,6,19.5,48.3,1
43,2022,8,10,16,1,19,48.2,1
44,2022,8,10,16,2,18.5,46.1,1
45,2022,8,10,16,3,19,42.2,2
46,2022,8,10,16,4,18.3,42.2,1
47,2022,8,10,16,5,18.3,44.4,0
48,2022,8,10,16,6,18,45.2,1
49,2022,8,10,17,1,18.3,50.2,2
50,2022,8,10,17,2,18.3,52,1
51,2022,8,10,17,3,18.1,51.1,1
52,2022,8,10,17,4,18,51,0
53,2022,8,10,17,5,18.5,52,2
54,2022,8,10,17,6,18,53.3,1
55,2022,8,10,18,1,18.4,52.6,2
56,2022,8,10,18,2,18.5,51.4,1
57,2022,8,10,18,3,17,51.6,2
58,2022,8,10,18,4,17.2,52.2,1
59,2022,8,10,18,5,17.3,51,1
60,2022,8,10,18,6,17.3,50.1,1
61,2022,8,10,19,1,18.5,50.1,1
62,2022,8,10,19,2,17.5,50.9,1
63,2022,8,10,19,3,16.8,52.9,2
64,2022,8,10,19,4,16.9,52.9,0
65,2022,8,10,19,5,16.5,53,1
66,2022,8,10,19,6,17,52.2,2
67,2022,8,10,20,1,17.5,49.8,2
68,2022,8,10,20,2,17.7,49,1
69,2022,8,10,20,3,16.8,48.9,0
70,2022,8,10,20,4,16.7,48.8,1
71,2022,8,10,20,5,16,47.6,1
72,2022,8,10,20,6,16.5,47.2,1
73,2022,8,10,21,1,15.5,47.3,1
74,2022,8,10,21,2,15.1,46.1,2
75,2022,8,10,21,3,15.2,45,1
76,2022,8,10,21,4,16.5,46.1,1
77,2022,8,10,21,5,16.3,48.5,1
78,2022,8,10,21,6,16.4,46.2,0
